from,to,subject_cui,object_cui,pmid,pmid_url,sentence
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"This study investigated the neuroprotective effect of green tea (GT) on cognitive disorder, inflammation, and oxidative stress in the streptozotocin (STZ)- induced AD model."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"AD was induced by the injection of STZ (3 mg/kg, bilaterally, ICV)."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"RESULTS: Briefly, data analysis revealed that GT administration for 21 days improved memory impairment induced by the injection of STZ."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"This study investigated the neuroprotective effect of green tea (GT) on cognitive disorder, inflammation, and oxidative stress in the streptozotocin (STZ)- induced AD model."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"AD was induced by the injection of STZ (3 mg/kg, bilaterally, ICV)."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"RESULTS: Briefly, data analysis revealed that GT administration for 21 days improved memory impairment induced by the injection of STZ."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"This study investigated the neuroprotective effect of green tea (GT) on cognitive disorder, inflammation, and oxidative stress in the streptozotocin (STZ)- induced AD model."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"AD was induced by the injection of STZ (3 mg/kg, bilaterally, ICV)."
Streptozocin,Alzheimers,C0038432,C0002395,34802394,https://pubmed.ncbi.nlm.nih.gov/34802394,"RESULTS: Briefly, data analysis revealed that GT administration for 21 days improved memory impairment induced by the injection of STZ."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Our results showed that siRNA mediated knockdown of the GSK3beta gene reduced expression of amyloid pathway genes (APP and BACE1), which was further confirmed by reduced amyloid beta (Abeta) levels in the    in vitro     STZ-induced sAD model."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Behavioral data from Morris water maze (MWM), open field (OF), novel object recognition (NOR), Y maze, and radial arm maze (RAM) tests showed that 0.5 MUg nanoformulation (GOc-PP-siRNA     GSK3beta      ) intranasally for 7 days improved spatial memory, rescued anxiety like behavior, improved visual and working memory, and rescued exploratory behavior in STZ-induced sAD rats."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,The support for this notion comes from the studies wherein streptozotocin (STZ) induced brain insulin resistance in rodent model resulted in sAD-like neuropathology with cognitive decline.
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Our results showed that siRNA mediated knockdown of the GSK3beta gene reduced expression of amyloid pathway genes (APP and BACE1), which was further confirmed by reduced amyloid beta (Abeta) levels in the    in vitro     STZ-induced sAD model."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Behavioral data from Morris water maze (MWM), open field (OF), novel object recognition (NOR), Y maze, and radial arm maze (RAM) tests showed that 0.5 MUg nanoformulation (GOc-PP-siRNA     GSK3beta      ) intranasally for 7 days improved spatial memory, rescued anxiety like behavior, improved visual and working memory, and rescued exploratory behavior in STZ-induced sAD rats."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,The support for this notion comes from the studies wherein streptozotocin (STZ) induced brain insulin resistance in rodent model resulted in sAD-like neuropathology with cognitive decline.
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Our results showed that siRNA mediated knockdown of the GSK3beta gene reduced expression of amyloid pathway genes (APP and BACE1), which was further confirmed by reduced amyloid beta (Abeta) levels in the    in vitro     STZ-induced sAD model."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,"Behavioral data from Morris water maze (MWM), open field (OF), novel object recognition (NOR), Y maze, and radial arm maze (RAM) tests showed that 0.5 MUg nanoformulation (GOc-PP-siRNA     GSK3beta      ) intranasally for 7 days improved spatial memory, rescued anxiety like behavior, improved visual and working memory, and rescued exploratory behavior in STZ-induced sAD rats."
Streptozocin,Alzheimers,C0038432,C0002395,34967205,https://pubmed.ncbi.nlm.nih.gov/34967205,The support for this notion comes from the studies wherein streptozotocin (STZ) induced brain insulin resistance in rodent model resulted in sAD-like neuropathology with cognitive decline.
Streptozocin,Alzheimers,C0038432,C0002395,34968163,https://pubmed.ncbi.nlm.nih.gov/34968163,"After the model of streptozotocin-induced AD mice with brain insulin resistance was established, the mice were treated with Magnolol or miR-200c antagomiR."
Streptozocin,Alzheimers,C0038432,C0002395,34968163,https://pubmed.ncbi.nlm.nih.gov/34968163,"After the model of streptozotocin-induced AD mice with brain insulin resistance was established, the mice were treated with Magnolol or miR-200c antagomiR."
Streptozocin,Alzheimers,C0038432,C0002395,34968163,https://pubmed.ncbi.nlm.nih.gov/34968163,"After the model of streptozotocin-induced AD mice with brain insulin resistance was established, the mice were treated with Magnolol or miR-200c antagomiR."
Streptozocin,Alzheimers,C0038432,C0002395,35027835,https://pubmed.ncbi.nlm.nih.gov/35027835,"To evaluate whether DMF reduces neuroinflammation based on the peripheral inflammatory response inhibition, we determined peripheral inflammatory mediators in young and aged rats with the ICV-STZ-induced AD pathology following DMF therapy."
Streptozocin,Alzheimers,C0038432,C0002395,35027835,https://pubmed.ncbi.nlm.nih.gov/35027835,"To evaluate whether DMF reduces neuroinflammation based on the peripheral inflammatory response inhibition, we determined peripheral inflammatory mediators in young and aged rats with the ICV-STZ-induced AD pathology following DMF therapy."
Streptozocin,Alzheimers,C0038432,C0002395,35027835,https://pubmed.ncbi.nlm.nih.gov/35027835,"To evaluate whether DMF reduces neuroinflammation based on the peripheral inflammatory response inhibition, we determined peripheral inflammatory mediators in young and aged rats with the ICV-STZ-induced AD pathology following DMF therapy."
Streptozocin,Alzheimers,C0038432,C0002395,35048324,https://pubmed.ncbi.nlm.nih.gov/35048324,"In addition, a significant increase in amino acid neurotransmitters occurred in the hippocampus, whereas a significant decrease was obtained in the cortex of STZ-induced AD rats."
Streptozocin,Alzheimers,C0038432,C0002395,35048324,https://pubmed.ncbi.nlm.nih.gov/35048324,"In addition, a significant increase in amino acid neurotransmitters occurred in the hippocampus, whereas a significant decrease was obtained in the cortex of STZ-induced AD rats."
Streptozocin,Alzheimers,C0038432,C0002395,35048324,https://pubmed.ncbi.nlm.nih.gov/35048324,"In addition, a significant increase in amino acid neurotransmitters occurred in the hippocampus, whereas a significant decrease was obtained in the cortex of STZ-induced AD rats."
Streptozocin,Alzheimers,C0038432,C0002395,35106732,https://pubmed.ncbi.nlm.nih.gov/35106732,The Methylglyoxal/RAGE/NOX-2 Pathway is Persistently Activated in the Hippocampus of Rats with STZ-Induced Sporadic Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,35106732,https://pubmed.ncbi.nlm.nih.gov/35106732,The Methylglyoxal/RAGE/NOX-2 Pathway is Persistently Activated in the Hippocampus of Rats with STZ-Induced Sporadic Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,35106732,https://pubmed.ncbi.nlm.nih.gov/35106732,The Methylglyoxal/RAGE/NOX-2 Pathway is Persistently Activated in the Hippocampus of Rats with STZ-Induced Sporadic Alzheimer's Disease.
Streptozocin,Alzheimers,C0038432,C0002395,35108957,https://pubmed.ncbi.nlm.nih.gov/35108957,Streptozotocin-induced sporadic Alzheimer's disease: Behavioral effects in female rats.
Streptozocin,Alzheimers,C0038432,C0002395,35108957,https://pubmed.ncbi.nlm.nih.gov/35108957,Streptozotocin-induced sporadic Alzheimer's disease: Behavioral effects in female rats.
Streptozocin,Alzheimers,C0038432,C0002395,35108957,https://pubmed.ncbi.nlm.nih.gov/35108957,Streptozotocin-induced sporadic Alzheimer's disease: Behavioral effects in female rats.
Streptozocin,Alzheimers,C0038432,C0002395,35150419,https://pubmed.ncbi.nlm.nih.gov/35150419,"Several studies have shown the neuroprotective role of capsaicin against oxidative damage, behavioral impairment, with 6-hydroxydopamine (6-OHDA) induced Parkinson's disease, pentylenetetrazol-induced seizures, global cerebral ischemia, and streptozotocin-induced Alzheimer's disease."
Streptozocin,Alzheimers,C0038432,C0002395,35150419,https://pubmed.ncbi.nlm.nih.gov/35150419,"Several studies have shown the neuroprotective role of capsaicin against oxidative damage, behavioral impairment, with 6-hydroxydopamine (6-OHDA) induced Parkinson's disease, pentylenetetrazol-induced seizures, global cerebral ischemia, and streptozotocin-induced Alzheimer's disease."
Streptozocin,Alzheimers,C0038432,C0002395,35150419,https://pubmed.ncbi.nlm.nih.gov/35150419,"Several studies have shown the neuroprotective role of capsaicin against oxidative damage, behavioral impairment, with 6-hydroxydopamine (6-OHDA) induced Parkinson's disease, pentylenetetrazol-induced seizures, global cerebral ischemia, and streptozotocin-induced Alzheimer's disease."
Streptozocin,Alzheimers,C0038432,C0002395,35163003,https://pubmed.ncbi.nlm.nih.gov/35163003,Cannabidiol Treatment Improves Glucose Metabolism and Memory in Streptozotocin-Induced Alzheimer's Disease Rat Model: A Proof-of-Concept Study.
Streptozocin,Alzheimers,C0038432,C0002395,35163003,https://pubmed.ncbi.nlm.nih.gov/35163003,Cannabidiol Treatment Improves Glucose Metabolism and Memory in Streptozotocin-Induced Alzheimer's Disease Rat Model: A Proof-of-Concept Study.
Streptozocin,Alzheimers,C0038432,C0002395,35163003,https://pubmed.ncbi.nlm.nih.gov/35163003,Cannabidiol Treatment Improves Glucose Metabolism and Memory in Streptozotocin-Induced Alzheimer's Disease Rat Model: A Proof-of-Concept Study.
Streptozocin,Alzheimers,C0038432,C0002395,35192144,https://pubmed.ncbi.nlm.nih.gov/35192144,"Thus, the current investigation was undertaken to investigate the therapeutic potential of the PDE-4 inhibitor roflumilast (RFM) against intracerebroventricular (ICV) streptozotocin (STZ)-induced sporadic AD in rats."
Streptozocin,Alzheimers,C0038432,C0002395,35192144,https://pubmed.ncbi.nlm.nih.gov/35192144,"Thus, the current investigation was undertaken to investigate the therapeutic potential of the PDE-4 inhibitor roflumilast (RFM) against intracerebroventricular (ICV) streptozotocin (STZ)-induced sporadic AD in rats."
Streptozocin,Alzheimers,C0038432,C0002395,35192144,https://pubmed.ncbi.nlm.nih.gov/35192144,"Thus, the current investigation was undertaken to investigate the therapeutic potential of the PDE-4 inhibitor roflumilast (RFM) against intracerebroventricular (ICV) streptozotocin (STZ)-induced sporadic AD in rats."
Streptozocin,Alzheimers,C0038432,C0002395,35316021,https://pubmed.ncbi.nlm.nih.gov/35316021,We investigated the possible neuroprotective potential of the dual MAGL/FAAH inhibitor JZL-195 (20 mg/kg) against ICV-STZ-induced sporadic Alzheimer's disease (SAD) in Swiss albino mice using donepezil (5 mg/kg) as the standard.
Streptozocin,Alzheimers,C0038432,C0002395,35316021,https://pubmed.ncbi.nlm.nih.gov/35316021,We investigated the possible neuroprotective potential of the dual MAGL/FAAH inhibitor JZL-195 (20 mg/kg) against ICV-STZ-induced sporadic Alzheimer's disease (SAD) in Swiss albino mice using donepezil (5 mg/kg) as the standard.
Streptozocin,Alzheimers,C0038432,C0002395,35316021,https://pubmed.ncbi.nlm.nih.gov/35316021,We investigated the possible neuroprotective potential of the dual MAGL/FAAH inhibitor JZL-195 (20 mg/kg) against ICV-STZ-induced sporadic Alzheimer's disease (SAD) in Swiss albino mice using donepezil (5 mg/kg) as the standard.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,"In hippocampal and cortical tissues of ICV-STZ-induced AD mice, insulin receptor (IR) and Akt expressions were unchanged, while phosphorylated insulin receptor (pIR) and pAkt expressions decreased compared to control."
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,KEY FINDINGS: ICV-STZ-induced AD mice displayed impaired learning and memory functions which were improved by metformin treatment.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,Intranasal metformin treatment ameliorates cognitive functions via insulin signaling pathway in ICV-STZ-induced mice model of Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,SIGNIFICANCE: The present study showed for the first time that intranasal metformin treatment improved the impaired cognitive functions through increasing insulin sensitivity in ICV-STZ-induced mice model of AD.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,"In hippocampal and cortical tissues of ICV-STZ-induced AD mice, insulin receptor (IR) and Akt expressions were unchanged, while phosphorylated insulin receptor (pIR) and pAkt expressions decreased compared to control."
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,KEY FINDINGS: ICV-STZ-induced AD mice displayed impaired learning and memory functions which were improved by metformin treatment.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,Intranasal metformin treatment ameliorates cognitive functions via insulin signaling pathway in ICV-STZ-induced mice model of Alzheimer's disease.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,SIGNIFICANCE: The present study showed for the first time that intranasal metformin treatment improved the impaired cognitive functions through increasing insulin sensitivity in ICV-STZ-induced mice model of AD.
Streptozocin,Alzheimers,C0038432,C0002395,35395244,https://pubmed.ncbi.nlm.nih.gov/35395244,"In hippocampal and cortical tissues of ICV-STZ-induced AD mice, insulin receptor (IR) and Akt expressions were unchanged, while phosphorylated insulin receptor (pIR) and pAkt expressions decreased compared to control."
